ID,F37,F41,F3,F13,F18,F23,F30
245697,1,1,1,1,0,2,1
245698,1,2,4,2,0,0,2
245699,1,2,34,1,0,1,1
245700,1,2,4,1,0,0,9
245701,1,2,48,2,1,1,3
245702,3,2,4,2,0,1,2
245703,1,2,48,1,0,0,3
245704,1,1,54,1,0,2,2
245705,1,2,48,1,0,1,3
245706,1,2,17,1,0,1,3
245707,1,2,4,1,1,0,2
245708,1,1,4,1,0,2,2
245709,1,1,4,1,0,0,9
245710,1,1,48,2,0,1,2
245711,1,1,40,1,0,2,3
245712,1,1,31,1,0,2,1
245713,1,1,4,1,0,0,2
245714,1,2,18,1,0,1,1
245715,1,2,4,1,0,0,9
245716,2,1,31,1,0,2,3
245717,1,2,29,1,0,2,1
245718,1,1,200,1,1,2,2
245719,3,2,4,1,0,1,2
245720,1,2,35,1,0,1,2
245721,1,2,48,1,0,2,2
245722,1,1,51,2,0,2,1
245723,1,1,51,1,0,0,9
245724,1,1,5,1,0,0,2
245725,1,2,4,1,0,0,9
245726,1,2,5,1,2,1,2
245727,1,2,20,1,0,1,2
245728,3,2,4,2,0,0,2
245729,1,1,48,2,0,0,9
245730,1,1,51,1,0,1,1
245731,1,2,4,1,0,0,2
245732,1,1,40,1,0,2,3
245733,1,2,4,1,1,0,9
245734,1,1,4,1,0,0,2
245735,1,2,4,1,1,0,2
245736,1,1,25,1,0,1,1
245737,1,2,4,1,0,2,2
245738,1,1,4,2,0,0,2
245739,1,1,48,2,0,0,9
245740,3,1,4,2,0,2,9
245741,1,1,48,1,0,2,3
245742,1,2,405,1,0,1,9
245743,2,2,20,1,0,2,1
245744,1,1,4,1,0,2,2
245745,1,1,4,1,0,0,1
245746,1,1,4,2,1,2,1
245747,1,2,438,1,4,1,2
245748,1,2,18,1,0,2,2
245749,1,2,200,1,1,1,2
245750,1,1,36,1,0,0,2
245751,3,2,4,2,0,0,9
245752,1,1,39,1,0,1,1
245753,1,2,18,1,0,0,3
245754,3,2,4,2,0,2,2
245755,1,2,4,2,0,1,1
245756,1,1,21,1,0,1,2
245757,1,2,17,1,0,2,3
245758,1,2,35,1,1,1,1
245759,1,2,19,1,0,2,2
245760,1,2,150,2,0,1,1
245761,1,2,4,1,0,0,9
245762,3,1,4,2,0,2,1
245763,3,1,4,2,0,0,2
245764,1,1,20,2,0,2,1
245765,3,1,4,2,0,2,2
245766,1,1,29,1,0,2,2
245767,1,1,19,1,0,2,1
245768,1,2,4,1,0,0,2
245769,1,1,48,1,0,2,2
245770,1,1,434,1,0,1,1
245771,1,2,31,1,0,1,3
245772,1,2,4,1,1,2,1
245773,3,2,4,1,0,1,2
245774,1,1,4,1,0,2,2
245775,1,1,35,1,0,2,3
245776,1,1,4,1,0,1,1
245777,1,1,48,1,0,2,2
245778,1,2,8,1,0,1,2
245779,1,1,200,1,1,2,3
245780,1,2,200,1,1,2,9
245781,3,1,4,2,0,0,2
245782,1,2,6,1,0,1,2
245783,1,1,4,1,1,0,9
245784,1,2,4,2,1,0,1
245785,1,2,4,2,0,0,9
245786,1,1,4,1,0,2,2
245787,1,1,20,1,0,1,1
245788,3,2,4,2,0,0,2
245789,1,1,26,1,0,2,1
245790,1,1,35,1,1,2,3
245791,1,1,21,1,0,1,1
245792,3,2,4,1,0,2,2
245793,1,2,4,1,0,1,2
245794,1,1,53,1,0,2,3
245795,1,1,40,1,0,2,2
245796,1,2,17,1,0,1,3
245797,1,1,40,1,0,1,9
245798,1,2,39,1,0,1,3
245799,2,1,32,1,0,1,2
245800,1,2,5,1,0,1,3
245801,3,1,4,2,0,2,2
245802,1,1,4,1,1,2,1
245803,1,1,27,2,0,1,1
245804,1,2,6,1,0,1,3
245805,1,1,4,1,1,2,1
245806,1,1,4,1,0,2,1
245807,1,1,4,1,0,0,2
245808,1,2,49,1,0,1,1
245809,1,2,49,1,0,1,2
245810,1,2,31,1,0,1,3
245811,1,1,48,1,0,2,3
245812,1,1,4,1,0,2,2
245813,1,2,40,1,0,1,2
245814,1,2,39,1,0,1,1
245815,1,2,4,2,0,0,2
245816,1,1,55,1,0,1,3
245817,1,1,4,1,0,2,2
245818,1,1,4,1,1,1,2
245819,1,2,29,1,0,1,1
245820,5,2,4,2,0,0,2
245821,1,1,4,1,1,2,2
245822,1,2,4,1,0,1,2
245823,1,1,5,1,0,2,9
245824,1,1,4,1,1,0,2
245825,1,1,4,1,0,0,2
245826,1,1,4,1,1,0,9
245827,1,1,4,1,1,0,2
245828,1,1,35,2,0,0,3
245829,2,2,48,1,0,0,3
245830,3,2,4,2,0,0,2
245831,1,1,4,1,0,2,1
245832,1,2,36,1,0,2,9
245833,1,1,35,1,0,1,2
245834,1,2,4,2,0,0,2
245835,1,1,4,1,1,2,2
245836,1,2,4,1,0,1,2
245837,1,1,453,1,0,2,3
245838,1,2,48,1,0,1,2
245839,1,2,40,1,0,1,3
245840,1,2,29,1,0,1,3
245841,1,2,4,1,1,0,1
245842,1,1,4,1,0,0,1
245843,1,2,48,2,0,1,3
245844,3,2,4,2,0,1,2
245845,1,1,4,1,1,0,2
245846,1,1,4,1,0,0,9
245847,1,2,4,1,0,1,2
245848,1,1,4,1,1,2,1
245849,1,2,26,1,0,1,3
245850,1,1,47,1,0,1,2
245851,1,2,5,1,0,1,3
245852,1,2,48,1,0,2,9
245853,1,2,4,1,0,0,9
245854,1,1,4,1,1,1,1
245855,1,2,4,1,0,2,1
245856,3,2,4,2,0,1,2
245857,1,2,4,1,1,0,1
245858,1,1,48,2,0,0,3
245859,1,2,29,1,0,1,3
245860,1,2,4,1,1,1,2
245861,1,1,18,1,0,2,2
245862,1,1,4,1,0,0,2
245863,1,1,29,2,0,2,2
245864,1,2,42,1,0,1,3
245865,1,2,410,1,0,1,1
245866,1,2,18,1,0,1,2
245867,1,2,4,1,1,0,9
245868,1,2,4,1,0,1,2
245869,1,2,4,1,1,0,9
245870,1,2,4,1,0,0,9
245871,1,2,39,1,0,1,2
245872,1,1,4,1,0,0,9
245873,1,1,17,1,0,2,2
245874,1,1,4,1,0,2,2
245875,1,1,18,1,0,1,2
245876,3,1,4,2,0,2,9
245877,1,1,18,1,0,2,1
245878,1,1,4,1,0,0,9
245879,1,1,433,1,0,2,9
245880,1,2,4,1,1,0,2
245881,1,2,1,1,0,1,2
245882,1,1,27,1,0,2,3
245883,1,1,40,1,0,2,2
245884,1,2,4,1,1,0,2
245885,1,2,4,1,1,1,3
245886,1,2,21,1,0,0,2
245887,3,1,4,2,0,2,1
245888,1,1,4,1,0,1,2
245889,1,1,29,1,0,2,2
245890,1,2,17,1,0,1,2
245891,1,1,8,1,0,2,2
245892,3,1,4,2,0,2,2
245893,1,1,5,1,0,2,2
245894,1,2,4,1,0,0,9
245895,1,2,200,1,1,1,1
245896,1,1,4,1,0,0,2
245897,1,2,6,2,0,1,2
245898,1,2,36,2,0,1,1
245899,1,2,19,1,0,2,2
245900,1,2,200,1,1,1,2
245901,1,1,48,2,0,1,2
245902,3,1,4,2,0,0,1
245903,3,2,4,2,0,1,1
245904,1,2,49,1,0,1,2
245905,1,1,4,1,0,2,2
245906,1,1,5,1,0,1,2
245907,3,1,4,2,0,0,9
245908,3,2,4,1,0,2,2
245909,1,1,48,1,0,2,3
245910,1,2,25,1,0,2,2
245911,1,2,4,1,0,1,2
245912,1,1,4,1,1,2,2
245913,1,2,5,1,0,1,3
245914,1,1,9,1,0,2,3
245915,1,1,40,2,0,0,3
245916,3,1,4,2,0,1,2
245917,1,1,48,1,1,2,1
245918,1,2,4,1,0,0,9
245919,1,2,4,1,0,2,1
245920,1,2,6,1,1,0,2
245921,1,1,6,1,0,0,2
245922,1,2,4,1,1,0,9
245923,1,1,48,1,0,2,3
245924,1,2,4,1,1,0,9
245925,1,2,200,2,1,1,2
245926,1,2,48,2,0,1,1
245927,1,2,48,2,0,1,2
245928,3,2,4,2,0,0,9
245929,1,1,4,1,0,2,1
245930,1,1,29,1,0,1,3
245931,1,1,4,1,0,2,2
245932,1,1,4,1,1,0,1
245933,1,2,411,1,0,1,3
245934,1,2,4,1,0,0,9
245935,1,1,4,1,0,0,2
245936,1,1,20,1,0,2,2
245937,1,1,28,1,0,2,3
245938,1,1,4,1,1,0,1
245939,1,1,5,1,0,2,3
245940,3,1,4,1,0,0,9
245941,1,2,541,1,0,2,1
245942,1,1,21,1,0,1,3
245943,1,2,4,1,1,0,9
245944,1,1,4,1,1,2,1
245945,1,2,20,1,0,0,9
245946,1,1,200,1,1,2,2
245947,3,1,4,2,0,2,2
245948,3,2,4,1,0,1,9
245949,3,2,4,2,0,0,2
245950,1,2,49,1,0,1,2
245951,1,2,29,1,0,2,2
245952,1,1,4,1,0,2,2
245953,1,2,38,2,0,1,2
245954,1,2,48,2,0,0,3
245955,1,1,4,1,1,1,1
245956,1,2,200,1,1,1,2
245957,1,2,48,1,0,2,2
245958,1,1,4,1,1,2,2
245959,1,1,4,1,1,2,2
245960,1,1,4,1,0,1,2
245961,1,1,35,1,0,2,3
245962,3,1,4,2,0,0,9
245963,1,2,4,1,0,1,2
245964,1,1,4,2,0,0,2
245965,1,2,41,1,0,0,3
245966,1,2,48,2,0,1,3
245967,1,2,4,1,0,0,9
245968,3,1,4,2,0,2,2
245969,1,1,4,1,0,2,1
245970,1,1,200,1,1,2,4
245971,1,2,4,2,0,1,2
245972,1,1,200,2,1,2,2
245973,1,2,4,1,1,1,2
245974,3,1,4,2,0,2,2
245975,1,2,49,1,0,1,3
245976,1,2,4,2,1,0,2
245977,1,2,200,1,1,1,2
245978,1,2,29,1,0,1,3
245979,1,1,4,1,1,0,9
245980,1,2,4,1,1,0,9
245981,1,1,47,1,0,2,3
245982,1,2,200,1,1,2,1
245983,1,2,4,1,1,1,2
245984,1,2,39,1,0,1,2
245985,1,2,8,2,0,1,2
245986,1,2,19,1,0,2,9
245987,1,1,4,1,0,2,2
245988,1,1,4,1,1,0,1
245989,1,2,35,1,1,2,2
245990,2,1,48,1,0,2,2
245991,3,1,4,2,0,2,2
245992,1,2,35,1,0,1,1
245993,1,2,4,1,0,1,2
245994,1,2,4,1,0,0,9
245995,1,2,17,1,0,1,2
245996,1,2,13,1,0,1,2
245997,1,1,5,1,0,2,3
245998,1,2,531,1,0,1,1
245999,1,1,453,1,0,2,2
246000,1,1,4,1,0,1,2
246001,1,2,4,1,0,0,9
246002,1,2,4,1,0,1,2
246003,1,1,23,1,0,2,1
246004,1,2,48,2,0,1,1
246005,1,1,5,1,0,0,9
246006,1,1,4,1,1,0,9
246007,1,1,4,1,1,2,2
246008,1,2,4,1,1,0,9
246009,1,1,150,1,0,2,9
246010,3,2,4,2,0,1,2
246011,1,1,4,2,0,0,9
246012,1,2,35,1,0,1,3
246013,1,2,6,1,0,2,3
246014,1,1,4,1,0,2,2
246015,1,2,4,1,0,0,9
246016,1,2,48,1,0,1,1
246017,1,2,4,1,0,0,9
246018,6,2,4,1,0,0,9
246019,1,1,48,1,0,1,3
246020,1,2,4,1,1,1,2
246021,1,2,4,1,0,1,2
246022,1,2,5,1,0,1,1
246023,1,1,4,1,1,0,2
246024,3,2,4,1,0,1,1
246025,1,1,4,1,0,0,9
246026,1,2,200,1,1,1,2
246027,1,2,4,1,0,1,2
246028,1,1,48,2,0,2,1
246029,1,2,4,2,0,1,1
246030,1,2,200,1,1,1,2
246031,1,2,5,2,0,0,3
246032,1,1,17,1,0,2,2
246033,1,2,1,1,0,1,2
246034,1,2,19,1,0,1,3
246035,3,2,4,2,0,0,1
246036,1,2,4,1,0,1,2
246037,1,1,4,1,1,2,1
246038,2,1,22,1,0,1,3
246039,1,2,4,1,1,1,2
246040,1,1,4,1,1,2,2
246041,1,1,4,1,1,2,1
246042,1,1,54,1,0,2,3
246043,1,1,27,1,0,1,9
246044,1,1,35,1,1,2,2
246045,1,2,4,1,0,1,2
246046,1,2,48,2,0,1,2
246047,1,2,13,1,0,1,2
246048,1,2,4,1,0,1,2
246049,1,1,4,1,1,0,9
246050,1,2,48,1,0,2,1
246051,2,2,35,1,0,1,2
246052,1,1,4,1,0,2,2
246053,3,2,4,2,0,0,2
246054,1,1,4,1,1,2,1
246055,1,2,5,1,0,0,9
246056,1,1,4,1,0,0,9
246057,1,1,4,1,0,2,2
246058,1,1,200,1,1,2,2
246059,1,2,8,1,1,1,3
246060,1,2,26,2,0,0,2
246061,1,2,4,1,0,0,9
246062,1,1,29,1,0,1,2
246063,1,2,200,1,1,1,1
246064,1,2,5,1,0,1,3
246065,1,2,35,1,0,1,2
246066,1,1,21,1,0,2,2
246067,3,2,4,2,0,0,9
246068,1,2,4,1,0,0,2
246069,1,2,39,1,0,1,1
246070,1,2,48,2,0,0,9
246071,1,1,457,1,0,1,2
246072,1,2,18,1,0,2,1
246073,1,2,4,1,0,0,2
246074,1,1,4,1,1,2,1
246075,1,1,4,1,0,0,1
246076,1,1,4,1,0,0,2
246077,1,2,8,1,0,0,2
246078,1,2,4,1,0,0,2
246079,1,2,4,1,1,1,2
246080,1,1,29,1,0,2,3
246081,1,2,433,1,0,1,1
246082,1,2,23,1,0,1,2
246083,1,2,29,1,0,1,2
246084,1,1,4,1,0,0,9
246085,1,1,4,1,1,0,1
246086,1,1,18,1,0,0,3
246087,1,2,6,2,0,1,1
246088,1,1,35,2,0,2,2
246089,1,1,200,1,1,0,1
246090,1,1,30,1,0,2,3
246091,1,1,4,1,1,1,2
246092,1,1,4,1,0,0,9
246093,1,2,4,1,1,0,9
246094,3,1,4,2,0,2,1
246095,1,1,17,1,0,2,3
246096,3,1,4,2,0,0,1
246097,1,2,48,1,0,2,1
246098,1,1,19,1,0,2,3
246099,1,2,20,1,0,0,9
246100,1,2,48,1,0,1,2
246101,1,1,4,1,1,1,2
246102,1,2,28,1,0,2,3
246103,1,2,200,1,1,1,2
246104,3,1,4,1,1,0,1
246105,1,1,434,2,0,2,2
246106,1,1,4,1,0,1,1
246107,1,1,36,1,0,1,1
246108,1,1,42,1,0,1,2
246109,1,2,4,1,0,0,2
246110,1,1,4,1,0,2,1
246111,1,2,40,2,0,1,3
246112,2,1,6,1,0,0,2
246113,1,1,20,1,0,2,3
246114,1,1,40,1,0,2,2
246115,1,1,4,1,0,2,1
246116,3,1,30,1,0,1,2
246117,3,1,4,2,0,0,9
246118,1,1,29,1,0,2,2
246119,1,1,4,1,0,0,9
246120,3,1,4,1,1,0,2
246121,1,1,4,1,0,1,9
246122,1,2,200,1,1,2,2
246123,1,2,19,2,0,1,3
246124,1,1,26,1,0,2,3
246125,1,1,4,1,0,2,2
246126,1,1,4,1,1,0,9
246127,1,1,22,1,0,2,2
246128,1,2,16,1,0,1,2
246129,1,1,17,1,0,2,1
246130,1,2,4,1,1,1,2
246131,3,1,4,2,0,2,1
246132,1,1,47,1,0,0,2
246133,1,1,18,1,0,2,2
246134,1,2,48,2,0,1,1
246135,1,2,4,1,1,1,2
246136,1,1,40,1,0,2,3
246137,1,1,48,1,0,2,3
246138,1,1,4,1,0,0,2
246139,1,2,6,1,0,2,3
246140,1,2,35,2,0,0,1
246141,1,2,35,2,0,1,2
246142,1,2,4,1,0,0,9
246143,1,2,4,2,0,0,1
246144,1,1,4,1,1,2,2
246145,1,2,4,1,1,1,2
246146,1,2,4,1,0,0,9
246147,1,2,17,1,0,1,3
246148,3,2,4,2,0,0,9
246149,1,2,4,1,0,1,2
246150,1,1,4,1,0,0,1
246151,1,2,4,1,1,1,2
246152,1,1,4,1,1,0,1
246153,1,2,17,1,0,1,2
246154,1,2,40,2,0,1,9
246155,1,1,48,2,0,2,3
246156,1,2,30,1,0,1,3
246157,1,1,48,1,0,2,3
246158,1,2,6,1,0,2,2
246159,1,1,4,1,0,1,1
246160,1,1,48,1,0,2,1
246161,1,1,31,1,0,2,3
246162,1,1,4,1,1,2,2
246163,1,1,200,1,1,2,2
246164,1,1,200,1,1,2,4
246165,1,2,17,1,0,1,3
246166,1,2,4,1,0,0,9
246167,1,2,35,1,0,1,1
246168,1,1,48,1,1,2,9
246169,1,2,4,1,1,1,2
246170,3,1,4,2,0,0,2
246171,2,1,48,1,0,2,3
246172,2,2,5,1,0,1,2
246173,1,2,4,2,0,0,1
246174,1,1,40,1,0,1,3
246175,1,2,48,1,0,1,1
246176,1,2,20,1,0,2,2
246177,1,2,200,1,1,1,2
246178,1,1,4,1,0,2,2
246179,1,1,48,1,0,2,1
246180,1,1,29,1,0,2,2
246181,1,1,17,1,0,2,3
246182,1,2,200,1,1,2,2
246183,1,2,17,1,1,1,1
246184,1,2,4,1,0,0,9
246185,2,1,4,1,0,1,2
246186,1,1,4,1,0,0,9
246187,1,2,48,1,0,1,2
246188,3,2,4,2,0,2,2
246189,1,2,17,2,0,1,2
246190,1,1,1,1,0,1,9
246191,1,1,40,2,0,2,2
246192,1,2,4,1,1,2,2
246193,1,2,16,2,0,1,1
246194,1,2,48,1,0,1,2
246195,1,1,4,1,0,0,9
246196,1,1,48,1,0,2,2
246197,1,2,40,1,0,1,1
246198,1,1,48,1,0,0,9
246199,3,2,4,1,0,2,2
246200,1,1,4,2,0,1,9
246201,3,1,4,2,0,2,2
246202,1,1,17,1,0,2,1
246203,3,1,4,2,0,0,9
246204,1,2,18,1,0,0,2
246205,1,1,40,1,0,2,3
246206,1,2,6,1,1,0,1
246207,1,1,4,2,0,0,2
246208,1,2,200,1,1,1,2
246209,1,1,8,1,1,2,3
246210,1,2,4,1,1,0,9
246211,1,2,20,1,0,2,2
246212,1,2,4,2,0,1,1
246213,1,2,200,1,1,1,2
246214,1,1,19,1,0,1,2
246215,1,1,4,2,0,0,9
246216,1,2,200,1,1,1,2
246217,1,2,55,1,0,1,2
246218,1,1,200,1,1,2,1
246219,1,1,4,1,0,0,2
246220,1,1,17,1,0,1,1
246221,1,2,4,1,0,0,9
246222,3,1,4,1,1,1,1
246223,1,1,5,1,0,2,2
246224,1,1,49,2,0,2,1
246225,1,2,40,1,0,0,2
246226,1,1,48,1,0,2,1
246227,1,2,28,1,0,2,3
246228,1,2,4,2,1,0,2
246229,3,1,4,2,0,0,9
246230,1,2,4,2,1,0,2
246231,1,1,19,1,0,2,1
246232,1,1,4,1,1,0,9
246233,1,2,22,1,0,1,3
246234,1,1,6,1,0,2,3
246235,1,2,4,1,0,0,2
246236,3,2,4,2,0,1,2
246237,1,2,19,1,0,1,3
246238,2,1,4,1,0,0,9
246239,3,2,4,1,1,0,9
246240,1,2,20,1,0,1,3
246241,1,2,457,1,0,2,2
246242,1,2,4,1,0,0,9
246243,1,1,40,1,0,2,3
246244,1,1,42,1,0,1,3
246245,1,1,414,1,0,2,1
246246,1,1,36,1,0,2,2
246247,1,2,4,1,0,0,9
246248,1,2,150,1,0,2,2
246249,1,1,48,2,0,2,3
246250,1,2,17,1,0,2,3
246251,2,2,4,2,0,0,2
246252,3,1,4,2,0,2,2
246253,1,2,40,1,0,2,9
246254,1,2,5,2,0,1,2
246255,1,2,4,1,0,0,9
246256,1,1,39,1,0,1,2
246257,1,1,200,1,1,2,2
246258,1,1,4,2,0,0,9
246259,1,1,40,1,0,2,3
246260,1,1,4,1,1,1,2
246261,4,2,4,1,0,0,1
246262,1,1,48,2,0,1,3
246263,1,2,4,1,0,1,1
246264,1,2,5,1,0,1,1
246265,1,2,48,1,0,2,3
246266,1,2,4,1,0,1,2
246267,1,2,4,1,0,0,9
246268,3,1,4,1,0,1,2
246269,1,1,4,1,0,1,2
246270,3,2,4,2,0,0,9
246271,1,1,39,1,0,2,1
246272,1,1,4,1,0,0,2
246273,3,2,4,1,1,1,1
246274,1,1,41,1,0,2,9
246275,1,1,48,2,0,1,1
246276,1,1,4,1,0,1,3
246277,1,1,19,1,0,1,9
246278,1,1,29,1,1,2,2
246279,1,1,35,1,0,2,3
246280,1,2,4,1,1,2,1
246281,3,1,4,1,0,2,2
246282,1,1,40,1,0,2,3
246283,1,1,48,1,0,2,3
246284,1,2,40,2,0,1,9
246285,1,1,4,1,1,2,1
246286,1,1,35,1,0,1,2
246287,1,2,4,1,0,2,2
246288,1,1,5,1,0,1,2
246289,1,2,35,1,1,1,1
246290,1,1,414,1,0,2,3
246291,1,1,4,1,0,0,9
246292,1,2,4,2,0,2,1
246293,1,1,55,1,0,2,2
246294,1,2,4,1,0,1,2
246295,1,2,4,1,0,1,1
246296,1,1,4,1,0,1,2
246297,1,1,4,1,0,0,9
246298,2,2,5,1,0,2,2
246299,1,1,20,2,0,0,1
246300,1,2,4,1,1,1,2
246301,1,2,54,1,0,0,3
246302,1,2,4,1,0,0,1
246303,1,2,4,1,0,1,1
246304,1,1,4,1,0,0,2
246305,3,2,4,2,0,2,1
246306,3,2,4,2,0,2,2
246307,1,1,48,1,0,2,2
246308,3,1,4,2,0,0,9
246309,1,1,45,1,0,1,1
246310,1,1,200,1,1,2,1
246311,1,1,4,1,0,0,2
246312,2,2,5,1,0,0,9
246313,1,2,4,1,0,1,1
246314,1,2,29,1,0,1,2
246315,1,2,4,1,1,1,9
246316,1,2,4,1,0,2,2
246317,1,1,4,1,1,1,2
246318,2,2,48,1,0,0,2
246319,1,2,4,1,0,1,2
246320,1,1,4,2,0,1,1
246321,1,1,18,2,0,2,2
246322,1,2,4,1,0,2,1
246323,1,1,19,1,0,0,1
246324,1,2,4,1,1,0,9
246325,3,1,4,2,0,2,2
246326,1,1,4,2,0,2,2
246327,1,1,4,1,1,0,9
246328,1,2,200,1,1,1,2
246329,1,2,18,1,0,1,9
246330,3,2,4,2,0,1,1
246331,1,1,53,1,0,2,3
246332,1,1,9,1,0,2,3
246333,1,1,39,1,0,0,9
246334,1,2,6,1,0,2,3
246335,1,2,48,1,0,1,2
246336,1,1,5,2,0,2,3
246337,1,2,5,1,0,0,2
246338,1,2,51,1,0,2,3
246339,1,1,49,1,0,1,2
246340,1,2,4,1,0,1,1
246341,1,1,51,1,0,2,2
246342,1,1,28,1,0,1,1
246343,1,2,4,1,1,0,2
246344,1,2,4,1,0,1,1
246345,1,2,6,1,0,1,2
246346,1,2,200,1,1,1,2
246347,1,2,21,1,0,1,1
246348,1,1,22,1,0,2,2
246349,1,1,39,1,0,1,1
246350,1,2,4,1,0,0,2
246351,1,1,17,2,0,2,2
246352,1,2,35,1,1,2,1
246353,1,2,4,1,1,0,9
246354,1,1,4,1,1,2,1
246355,1,1,36,1,0,2,1
246356,1,2,4,1,0,2,1
246357,1,1,4,1,0,0,9
246358,1,2,4,2,1,0,1
246359,1,2,4,1,0,1,2
246360,1,2,17,1,0,1,3
246361,1,1,4,1,0,2,2
246362,1,1,17,2,0,1,1
246363,1,2,4,1,0,0,9
246364,3,2,4,1,0,1,2
246365,1,2,48,1,0,1,2
246366,1,2,200,1,1,1,2
246367,1,2,41,1,0,2,1
246368,3,2,40,1,0,1,3
246369,3,2,4,2,0,0,2
246370,1,1,4,1,0,2,2
246371,3,2,4,1,1,0,2
246372,1,1,433,1,0,2,3
246373,1,1,48,1,0,2,2
246374,1,2,27,1,0,1,2
246375,1,1,4,2,0,0,1
246376,1,2,4,1,0,1,2
246377,1,2,4,1,0,1,1
246378,1,1,35,2,0,0,3
246379,1,2,17,1,0,1,1
246380,1,1,20,1,0,2,1
246381,1,1,4,2,0,0,9
246382,1,2,17,1,0,1,3
246383,1,2,4,1,0,1,2
246384,1,1,452,1,0,1,1
246385,3,1,4,2,0,0,9
246386,1,2,4,1,1,1,2
246387,1,1,22,1,0,2,1
246388,1,1,4,2,1,0,1
246389,1,1,4,1,0,0,9
246390,1,2,4,1,1,0,9
246391,1,2,20,1,0,2,1
246392,1,2,35,1,0,2,2
246393,1,1,4,1,0,2,1
246394,1,1,39,1,0,1,1
246395,1,1,20,1,0,1,9
246396,1,1,4,2,0,0,9
246397,1,2,55,1,0,1,2
246398,3,1,4,1,0,1,2
246399,1,1,4,1,0,0,1
246400,1,2,4,1,1,0,1
246401,1,1,6,1,1,0,9
246402,1,2,29,1,0,1,2
246403,1,2,4,1,1,0,1
246404,1,1,4,1,0,1,1
246405,1,2,21,1,0,1,2
246406,1,1,4,1,1,0,9
246407,1,2,21,1,0,2,3
246408,3,1,4,2,0,0,9
246409,1,1,39,1,0,2,3
246410,1,2,4,1,1,1,2
246411,1,2,455,1,0,0,3
246412,1,1,4,1,1,1,9
246413,1,2,4,2,0,1,1
246414,1,2,4,1,1,0,9
246415,1,2,4,1,0,0,2
246416,1,2,36,1,0,1,3
246417,1,1,4,1,0,0,1
246418,1,2,31,1,0,2,2
246419,1,1,200,1,1,1,1
246420,2,1,40,2,0,1,3
246421,1,1,4,1,1,0,2
246422,1,2,53,1,0,0,9
246423,1,1,48,2,0,1,2
246424,2,2,4,1,0,1,9
246425,1,1,40,1,0,0,9
246426,1,2,4,1,0,0,9
246427,1,1,4,1,1,0,1
246428,1,2,31,1,0,1,3
246429,1,2,35,1,1,1,1
246430,3,2,4,2,0,0,2
246431,1,1,29,1,0,2,2
246432,1,2,40,1,0,0,9
246433,1,2,40,1,0,2,1
246434,1,1,48,1,0,1,2
246435,1,1,48,1,0,2,2
246436,1,2,48,1,0,1,3
246437,1,1,17,1,0,2,2
246438,1,2,48,1,0,1,3
246439,1,1,5,1,0,2,3
246440,1,1,4,1,1,2,2
246441,1,2,39,1,0,0,2
246442,1,2,410,1,0,1,2
246443,1,2,4,1,0,0,2
246444,1,1,48,1,0,2,2
246445,1,2,4,1,1,0,9
246446,1,2,4,1,0,0,2
246447,1,2,48,1,0,1,2
246448,3,2,4,1,0,1,2
246449,1,1,4,1,1,1,1
246450,3,2,4,1,0,1,2
246451,1,1,8,2,0,0,9
246452,1,2,200,1,1,1,9
246453,1,2,48,1,0,1,3
246454,1,2,32,1,0,1,3
246455,1,1,21,1,0,2,3
246456,1,2,200,1,1,1,4
246457,1,2,4,1,1,2,1
246458,2,2,1,1,0,2,1
246459,1,2,4,1,0,1,9
246460,1,1,4,1,0,2,2
246461,1,1,4,2,1,1,1
246462,1,2,4,2,0,1,2
246463,1,2,35,1,0,0,2
246464,1,1,27,1,0,2,3
246465,1,1,35,1,1,2,2
246466,1,2,39,1,0,1,2
246467,1,2,40,1,0,1,3
246468,1,1,48,2,0,2,3
246469,1,1,4,1,0,2,1
246470,3,2,4,1,0,1,2
246471,3,1,4,1,0,2,2
246472,1,1,48,1,0,2,3
246473,1,1,39,1,0,1,2
246474,1,2,4,1,1,1,2
246475,3,1,4,2,0,2,2
246476,1,2,48,1,0,1,2
246477,1,2,29,1,0,2,2
246478,1,2,8,1,0,2,2
246479,1,1,200,1,1,1,1
246480,1,2,40,2,0,1,3
246481,1,2,40,2,0,1,2
246482,1,2,20,1,0,1,2
246483,1,2,39,1,0,1,9
246484,3,1,4,2,1,2,1
246485,1,2,4,1,0,0,2
246486,1,1,40,2,0,2,2
246487,1,2,49,1,0,0,9
246488,1,1,4,1,1,2,2
246489,5,2,4,2,0,0,9
246490,1,2,200,1,1,1,2
246491,1,2,4,1,0,2,1
246492,1,1,410,1,0,2,1
246493,1,2,4,1,1,0,9
246494,1,1,48,1,0,1,1
246495,1,2,8,1,0,1,2
246496,3,2,4,2,0,1,1
246497,1,1,13,1,0,1,3
246498,1,2,4,2,1,1,1
246499,1,2,19,2,0,1,3
246500,1,1,36,1,0,2,2
246501,1,1,26,1,0,2,9
246502,1,2,36,1,0,2,1
246503,1,1,17,2,0,2,2
246504,1,1,6,1,0,2,2
246505,1,2,4,2,1,0,2
246506,1,2,4,1,1,0,1
246507,1,1,29,1,0,2,3
246508,1,1,8,1,0,2,2
246509,1,1,5,1,0,2,2
246510,1,1,4,1,1,2,1
246511,1,2,48,1,0,0,3
246512,1,2,49,1,0,2,2
246513,1,1,4,1,0,2,1
246514,1,1,6,2,0,0,3
246515,3,2,4,2,0,1,2
246516,1,1,4,1,0,1,2
246517,3,1,4,2,0,0,2
246518,1,1,4,1,0,0,9
