ID,F37,F41,F2,F17,F22,F32,F47,F1,F3,F5,F9,F10,F11,F12,F13,F15,F18,F21,F23,F25,F30,F33,F36,F43,F50
244931,1,1,0,9,995,0,0,9,17,0,999,1,3,2,1,1,0,300,0,6,3,0,2,2,0
244932,1,1,0,9,995,0,0,7,4,0,999,0,3,5,1,1,1,999998,0,6,1,0,1,2,0
244933,3,1,0,9,11,0,0,44,200,3,999,0,1,5,1,1,1,3926,2,1,3,0,2,1,52
244934,1,2,0,9,93,0,0,49,48,0,999,2,1,9,1,1,0,1040,2,1,1,0,1,1,52
244935,1,1,0,9,995,0,0,9,4,0,999,1,3,1,1,1,0,999998,0,6,2,0,1,2,0
244936,1,1,0,9,11,0,0,44,4,0,15,0,1,2,1,1,0,0,2,1,2,0,2,2,0
244937,1,2,0,9,995,0,0,2,4,0,999,0,3,5,1,1,1,999998,0,6,9,0,2,2,0
244938,1,2,0,2,995,0,0,4,40,0,999,0,3,3,1,1,0,999998,0,6,9,0,1,2,0
244939,1,1,0,9,995,0,0,14,4,0,999,2,3,12,1,1,0,0,1,6,1,0,2,1,0
244940,1,2,0,9,995,0,0,42,48,0,999,1,3,7,1,1,0,0,1,1,2,0,1,1,0
244941,1,1,0,9,995,0,0,2,4,0,999,0,3,4,2,1,1,999998,0,6,1,0,2,1,0
244942,1,1,0,9,1,0,0,74,453,2,999,6,3,2,1,1,0,0,1,1,1,0,1,2,0
244943,1,1,0,9,1,0,0,48,6,0,65,2,1,5,2,1,0,90,2,1,2,0,1,1,52
244944,1,1,0,9,995,0,0,7,4,0,999,1,3,5,2,1,0,999998,0,6,2,0,1,1,0
244945,1,1,0,9,11,0,0,30,48,0,999,4,1,5,2,1,0,0,2,1,1,0,1,1,52
244946,1,2,0,9,995,0,0,27,46,0,999,6,3,6,1,1,0,0,1,1,2,0,1,1,0
244947,1,2,0,9,995,0,0,33,8,0,999,6,3,2,1,1,0,0,1,1,3,0,2,2,0
244948,1,2,0,4,995,0,0,51,29,0,999,2,3,4,1,1,0,0,1,1,3,0,2,1,0
244949,1,1,0,9,104,0,0,33,4,0,999,4,1,5,1,1,0,1200,2,1,1,0,1,2,52
244950,3,1,0,9,995,0,0,3,4,0,999,0,3,11,2,1,0,999998,0,6,2,0,1,1,0
244951,1,2,0,9,995,0,0,28,20,0,999,6,3,5,1,1,0,0,1,1,2,0,1,1,0
244952,3,1,0,9,995,0,0,20,4,0,999,2,3,3,1,1,0,240,1,6,2,0,2,1,26
244953,1,1,0,9,995,0,0,77,33,0,999,2,3,2,1,1,0,0,1,5,1,0,1,2,0
244954,1,2,0,9,995,0,0,40,200,3,999,2,3,3,1,1,1,0,1,1,2,0,2,1,0
244955,1,1,0,9,4,0,0,46,22,0,3,6,2,2,1,1,0,1994,2,1,2,0,1,1,52
244956,1,2,0,9,118,0,0,20,29,0,999,5,1,1,1,1,0,1929,2,6,3,0,2,1,48
244957,1,1,0,9,995,0,0,8,6,0,999,1,3,7,2,1,0,999998,0,6,3,0,2,1,0
244958,1,2,0,9,127,0,0,55,4,0,999,2,1,5,1,1,0,1300,2,1,2,0,2,1,36
244959,1,1,0,9,995,0,0,3,4,0,999,0,3,6,1,1,1,999998,0,6,9,0,2,1,0
244960,1,2,0,9,995,0,0,22,17,0,999,6,3,2,1,1,0,0,1,1,2,0,1,1,0
244961,1,2,22,9,995,0,0,40,4,0,999,6,3,3,1,1,0,0,1,1,2,1,2,2,0
244962,1,2,0,9,995,0,0,41,5,0,999,7,3,2,1,1,0,0,1,2,3,0,1,1,0
244963,1,1,0,9,995,0,0,8,32,0,999,1,3,4,1,1,1,999998,0,6,2,0,2,2,0
244964,1,2,0,9,995,0,0,28,4,0,999,10,3,3,1,1,0,0,1,1,2,0,2,2,0
244965,1,1,0,9,124,0,0,18,4,0,999,5,1,4,1,1,0,156,2,6,1,0,1,1,24
244966,3,2,0,9,995,0,0,24,4,0,999,3,3,5,2,1,0,0,1,1,2,0,1,1,0
244967,1,2,0,9,995,0,0,18,5,0,999,2,3,2,1,1,1,0,1,1,2,0,1,1,0
244968,1,2,21,9,995,0,0,40,4,0,999,4,3,2,1,1,0,0,1,1,3,1,1,1,0
244969,1,1,0,9,995,0,0,84,29,0,999,2,3,6,1,1,0,0,1,5,2,0,1,1,0
244970,1,1,0,9,995,0,0,10,6,0,999,1,3,6,2,1,0,999998,0,6,2,0,2,1,0
244971,1,1,0,9,995,0,0,1,4,0,999,99,3,3,1,1,0,999998,0,6,9,0,1,1,0
244972,1,1,0,9,995,0,0,4,40,0,999,0,3,5,2,1,0,999998,0,6,9,0,2,1,0
244973,3,2,0,9,995,0,0,13,4,0,999,2,3,3,2,1,0,999998,0,6,2,0,1,1,0
244974,1,1,0,9,11,0,0,42,150,4,8,2,2,9,1,1,2,0,2,1,3,0,2,1,52
244975,3,2,0,9,995,0,0,53,48,0,999,1,3,4,1,1,0,0,1,1,1,0,1,1,0
244976,1,2,0,9,91,0,0,43,29,0,999,7,1,1,1,1,0,1200,2,2,9,0,2,2,52
244977,1,1,0,9,995,0,0,16,19,0,999,3,3,3,2,1,0,0,1,6,9,0,1,1,0
244978,2,1,0,9,75,0,0,30,8,0,4,6,2,2,1,1,0,0,2,1,1,0,1,1,0
244979,1,1,0,9,995,0,0,27,26,0,999,6,3,3,1,1,0,180,1,6,1,0,1,1,9
244980,1,2,0,9,995,0,0,17,28,0,999,2,3,4,1,1,0,0,1,6,2,0,2,2,0
244981,1,2,0,9,998,0,0,41,5,0,999,6,1,3,1,1,0,0,2,1,1,0,1,1,7
244982,1,1,0,9,995,0,0,12,40,0,999,2,3,5,1,1,0,999998,0,6,3,0,1,1,0
244983,1,2,0,9,995,0,0,3,4,0,999,0,3,8,1,1,1,999998,0,6,9,0,2,2,0
244984,1,2,0,9,125,0,0,38,49,0,999,6,1,2,1,1,0,0,2,1,2,0,1,1,0
244985,3,1,0,9,995,0,0,12,4,0,999,0,3,7,2,1,0,999998,0,6,2,0,1,1,0
244986,1,1,0,9,995,0,0,77,33,0,999,2,3,3,1,1,0,1929,1,1,2,0,1,2,24
244987,1,2,0,9,995,0,0,32,17,0,999,6,3,3,1,1,0,0,1,1,2,0,1,1,0
244988,1,2,0,9,124,0,0,31,48,0,999,2,1,3,1,1,0,1200,2,1,3,0,2,2,52
244989,3,1,0,9,995,0,0,52,40,0,999,6,3,1,1,1,0,0,1,6,3,0,1,1,0
244990,1,2,0,9,995,0,0,25,4,0,999,2,3,2,1,1,0,0,1,1,2,0,2,2,0
244991,1,2,0,9,995,0,0,10,4,0,999,1,3,10,1,1,0,999998,0,6,2,0,1,2,0
244992,1,2,0,9,995,0,0,19,35,0,999,2,3,4,1,1,1,1500,1,6,3,0,1,2,50
244993,1,2,0,9,112,0,0,23,48,0,999,6,1,4,2,1,0,780,2,6,3,0,1,1,52
244994,1,1,0,9,995,0,0,8,40,0,999,1,3,8,1,1,0,999998,0,6,3,0,2,1,0
244995,3,2,0,9,995,0,0,14,4,0,999,2,3,4,2,1,0,0,1,6,2,0,1,1,0
244996,1,1,0,9,995,0,0,5,4,0,999,0,3,4,1,1,0,999998,0,6,9,0,2,1,0
244997,3,2,0,9,995,0,0,35,4,0,999,2,3,5,2,1,0,0,1,1,2,1,1,1,0
244998,1,1,0,9,995,0,0,54,48,0,999,3,3,4,1,1,0,0,1,1,2,0,2,1,0
244999,1,1,0,9,115,0,0,15,4,0,999,2,3,3,1,1,1,210,1,6,2,0,2,2,30
245000,1,2,0,9,995,0,0,6,4,0,999,0,3,5,1,1,0,999998,0,6,2,0,2,1,0
245001,1,1,0,9,79,0,0,20,35,0,999,3,1,8,1,1,1,470,2,6,3,0,1,1,39
245002,1,2,0,9,995,0,0,3,4,0,999,0,3,5,1,1,0,999998,0,6,9,0,2,1,0
245003,1,1,0,9,995,0,0,24,4,0,999,99,3,1,1,6,1,999998,1,6,2,0,0,2,0
245004,1,1,0,9,125,0,0,35,19,0,999,10,1,1,1,1,0,1800,2,6,2,0,2,1,52
245005,1,1,0,9,995,0,0,14,4,0,999,1,3,5,1,1,1,0,1,6,1,0,2,1,0
245006,1,2,0,9,995,0,0,33,48,0,999,5,3,3,1,1,0,0,1,1,3,0,2,2,0
245007,1,1,0,9,102,0,0,20,48,0,999,6,1,7,1,1,1,1325,2,6,2,0,2,1,52
245008,1,2,0,9,995,0,0,42,40,0,999,4,3,2,1,1,0,0,1,1,2,0,1,1,0
245009,1,1,0,9,11,0,0,47,4,0,110,2,1,7,2,1,0,999998,2,1,1,0,1,1,52
245010,1,2,0,9,995,0,0,59,48,0,999,2,3,7,1,1,0,0,1,1,1,0,1,1,0
245011,1,2,0,9,995,0,0,75,51,0,999,2,3,1,1,1,0,0,1,5,1,0,2,2,0
245012,1,2,0,9,995,0,0,3,4,0,999,99,3,7,1,1,1,0,0,6,9,0,2,1,0
245013,2,2,0,9,119,0,0,28,4,0,999,2,1,5,1,1,0,1500,2,1,3,0,2,2,52
245014,2,1,0,6,129,0,0,30,17,0,999,6,1,2,1,1,0,0,2,1,3,0,1,1,52
245015,1,1,0,9,118,0,0,16,6,0,999,2,3,5,1,1,0,30,1,6,2,0,2,1,3
245016,3,1,0,9,995,0,0,4,4,0,999,0,3,8,1,1,1,999998,0,6,9,0,1,1,0
245017,1,2,0,9,999,0,0,57,5,0,999,1,3,2,1,1,0,0,1,1,3,0,2,2,0
245018,1,1,0,9,1,0,0,49,200,2,999,2,1,8,2,1,1,624,2,1,2,0,2,1,30
245019,1,1,0,9,75,0,0,29,35,0,999,2,1,8,1,1,1,0,2,1,2,0,1,2,52
245020,1,1,0,9,101,0,0,19,54,0,999,5,3,2,1,1,0,120,1,6,2,0,2,2,13
245021,1,1,0,9,33,0,0,27,110,2,999,1,1,6,2,1,1,308,2,1,1,0,1,1,26
245022,3,2,0,9,995,0,0,21,4,0,999,4,2,9,2,1,0,999998,2,6,1,0,1,1,0
245023,1,1,0,9,995,0,0,14,4,0,999,2,3,6,1,1,0,0,1,6,2,0,1,1,0
245024,1,2,0,9,995,0,0,26,35,0,999,6,3,3,1,1,0,0,1,1,3,0,2,1,0
245025,1,1,0,9,995,0,0,0,4,0,999,0,3,3,2,1,0,999998,0,6,9,0,1,1,0
245026,1,1,0,9,1,0,0,55,17,0,999,6,1,1,2,1,0,252,2,6,1,0,1,1,52
245027,1,1,0,9,91,0,0,40,4,0,999,3,1,6,1,1,0,0,2,1,1,0,1,2,52
245028,1,1,0,9,35,0,0,51,26,0,999,2,1,3,1,1,0,0,2,1,2,0,2,1,45
245029,1,1,0,9,995,0,0,7,4,0,999,1,3,7,1,1,1,999998,0,6,2,0,1,1,0
245030,1,1,0,9,995,0,0,80,200,2,999,2,3,1,1,1,1,0,1,2,2,0,2,2,0
245031,2,1,0,9,995,0,0,9,13,0,999,1,3,4,1,1,0,999998,0,6,2,1,2,2,0
245032,3,2,0,9,1,0,0,18,4,0,999,0,1,6,2,1,0,120,2,6,1,0,1,1,12
245033,3,1,0,9,995,0,0,3,4,0,999,0,3,7,2,1,0,999998,0,6,9,0,1,1,0
245034,1,2,0,9,995,0,0,2,4,0,999,0,3,7,1,1,0,999998,0,6,9,0,2,1,0
245035,1,1,0,9,123,0,0,28,200,3,999,11,1,3,1,1,1,2000,2,1,2,0,2,1,49
245036,1,1,0,9,995,0,0,6,4,0,999,0,3,10,2,1,0,999998,0,6,1,0,2,1,0
245037,1,2,0,9,995,12,0,13,515,2,999,2,3,3,1,1,0,999998,0,6,2,5,2,1,0
245038,1,2,0,9,995,0,0,52,48,0,999,2,3,4,1,1,0,0,1,1,3,0,2,1,0
245039,1,2,0,0,118,0,0,57,31,0,999,4,1,1,1,1,0,999998,2,2,1,0,1,2,52
245040,3,1,0,9,995,0,0,0,4,0,999,0,3,4,2,1,0,999998,0,6,9,0,1,1,0
245041,1,2,0,9,995,0,0,49,48,0,999,7,3,7,2,1,0,0,1,1,2,0,2,1,0
245042,1,2,0,9,995,0,0,10,4,0,999,1,3,5,1,1,1,999998,0,6,2,2,2,2,0
245043,1,1,0,9,92,0,0,14,29,0,999,2,1,8,1,1,0,300,2,6,2,0,2,1,14
245044,1,1,0,9,126,0,0,45,48,0,999,7,1,3,1,1,0,25,2,1,1,0,1,2,8
245045,1,2,0,9,995,0,0,2,35,0,999,0,3,5,1,1,0,999998,0,6,9,0,2,1,0
245046,1,1,0,9,5,0,0,40,4,0,999,10,1,3,1,1,1,999998,2,1,2,0,2,1,52
245047,1,2,0,9,995,0,0,5,48,0,999,0,3,11,2,1,1,999998,0,6,1,1,1,1,0
245048,3,2,0,9,995,0,0,6,4,0,999,0,3,2,2,1,0,999998,0,6,2,0,1,1,0
245049,1,2,0,9,998,0,0,43,48,0,999,4,1,2,1,1,0,0,2,1,2,0,1,1,32
245050,1,2,0,9,995,0,0,10,4,0,999,1,3,8,1,1,1,999998,0,6,1,0,1,2,0
245051,1,1,0,9,995,0,0,12,4,0,999,2,3,5,1,1,0,999998,0,6,1,0,1,1,0
245052,1,1,0,9,995,0,0,13,4,0,999,1,3,8,2,1,1,999998,0,6,2,0,2,1,0
245053,1,1,0,9,11,0,0,19,40,0,999,7,1,1,2,1,0,999998,2,6,3,0,2,1,0
245054,1,1,0,9,90,0,0,48,434,2,999,0,1,4,1,1,0,520,2,1,2,0,2,2,52
245055,1,1,0,9,90,0,0,51,48,0,999,11,1,3,2,1,0,0,2,1,1,0,1,1,52
245056,1,2,0,9,995,0,0,32,26,0,999,8,3,3,1,1,0,0,1,1,2,0,2,2,0
245057,1,2,0,9,124,0,0,58,5,0,999,0,1,1,1,1,0,1100,2,6,1,0,2,2,52
245058,3,2,0,9,23,0,0,20,46,0,999,0,1,1,1,1,0,860,2,6,1,0,2,1,52
245059,1,1,0,9,995,0,0,9,4,0,999,1,3,8,1,1,1,999998,0,6,2,0,2,1,0
245060,1,1,0,9,995,0,0,2,4,0,999,0,3,7,1,1,0,999998,0,6,9,0,2,1,0
245061,1,1,0,9,75,0,1,48,4,0,999,6,1,7,1,1,0,1040,2,1,1,1,1,1,52
245062,1,1,0,9,131,0,0,56,18,0,999,2,1,3,1,1,0,816,2,1,3,0,2,2,39
245063,3,1,0,9,998,0,0,19,4,0,3,9,2,7,1,1,0,0,2,6,9,0,2,1,0
245064,1,1,0,9,995,0,0,3,40,0,999,0,3,4,1,1,0,999998,0,6,9,0,2,2,0
245065,1,1,0,9,998,0,0,28,19,0,36,5,2,1,1,4,0,0,2,6,3,0,0,2,0
245066,1,2,0,9,995,0,0,42,4,0,999,5,3,5,1,1,1,0,1,1,1,0,1,2,0
245067,1,2,0,9,118,0,0,24,48,0,999,4,1,7,1,1,1,0,2,1,2,4,1,1,0
245068,1,2,0,9,995,0,0,17,21,0,999,6,3,4,1,1,0,0,1,6,3,0,2,1,0
245069,1,1,0,9,995,0,0,0,4,0,999,0,3,3,1,1,1,999998,0,6,9,0,2,2,0
245070,1,2,0,9,995,0,0,25,48,0,999,2,3,2,1,1,0,0,1,1,3,0,2,2,0
245071,1,2,0,9,995,0,0,26,34,0,999,6,3,2,1,1,0,0,1,1,2,0,2,1,0
245072,1,2,0,9,995,0,0,1,4,0,999,0,3,3,2,1,0,999998,0,6,9,0,2,1,0
245073,1,2,0,9,102,0,0,19,6,0,999,10,2,12,1,1,0,800,2,6,3,0,2,2,39
245074,2,1,0,9,1,0,0,22,4,0,999,4,1,3,1,1,0,360,2,6,2,0,2,1,26
245075,1,2,0,9,995,0,0,10,4,0,999,1,3,5,1,1,0,999998,0,6,2,0,1,2,0
245076,1,1,0,9,103,0,0,27,40,0,999,9,1,1,1,1,0,1005,2,6,3,0,2,2,52
245077,1,2,0,9,995,0,0,22,35,0,999,9,3,2,1,1,0,0,1,1,3,0,2,1,0
245078,1,2,0,9,995,0,0,2,18,0,999,0,3,5,1,1,0,999998,0,6,9,0,2,1,0
245079,6,2,0,9,995,0,0,35,500,3,999,0,3,3,2,1,0,50,1,1,1,0,2,1,9
245080,1,2,0,9,995,0,0,59,27,0,999,4,3,6,1,1,0,0,1,1,1,0,1,1,0
245081,3,1,0,9,43,0,0,66,4,0,158,0,1,3,1,1,0,1500,2,1,2,0,1,1,48
245082,1,2,0,9,995,0,0,6,4,0,999,1,3,8,1,1,0,999998,0,6,1,0,1,1,0
245083,1,2,0,9,995,0,0,53,200,4,999,1,3,7,1,1,1,0,1,1,2,0,2,1,0
245084,1,2,0,9,995,0,0,7,4,0,999,1,3,6,1,1,1,999998,0,6,2,0,2,1,0
245085,1,1,0,9,1,0,0,38,48,0,999,1,1,4,2,1,0,1020,2,1,2,0,2,1,52
245086,1,2,0,9,995,0,0,32,200,3,999,1,3,6,1,1,1,210,1,1,1,0,2,1,33
245087,3,1,0,9,995,0,0,1,4,0,999,0,3,7,1,1,1,999998,0,6,9,1,1,1,0
245088,1,1,0,9,102,0,0,27,4,0,999,5,1,5,1,1,0,60,2,1,1,0,2,1,13
245089,1,2,0,9,995,0,0,6,41,0,999,0,3,6,1,1,0,999998,0,6,3,0,2,2,0
245090,1,2,0,9,123,0,0,19,48,0,999,6,1,2,2,1,0,460,2,6,2,0,1,1,52
245091,1,2,0,9,995,0,0,13,4,0,999,2,3,8,1,1,0,999998,0,6,1,0,2,2,0
245092,1,1,0,9,995,0,0,3,4,0,999,0,3,10,1,1,0,999998,0,6,2,0,1,2,0
245093,1,2,0,9,995,0,0,35,4,0,999,1,3,4,1,1,1,0,1,1,1,0,1,1,0
245094,1,2,0,9,995,0,0,39,300,4,999,1,3,8,1,1,4,0,1,1,2,0,2,1,0
245095,2,1,0,6,129,0,0,42,48,0,0,2,1,1,2,1,0,252,2,6,3,0,2,1,12
245096,1,1,0,9,11,0,0,47,48,0,2,6,1,1,1,4,0,1200,2,2,2,0,0,1,52
245097,1,2,0,9,995,0,0,1,4,0,999,0,3,7,2,1,1,999998,0,6,9,0,2,1,0
245098,3,2,0,9,995,0,0,13,40,0,999,2,3,5,1,1,0,999998,0,6,3,0,2,1,0
245099,1,1,0,9,116,0,0,27,48,0,999,4,1,7,2,1,1,400,2,6,2,0,1,1,52
245100,1,1,0,9,100,0,0,17,4,0,999,5,3,3,1,1,0,0,1,1,2,0,1,1,0
245101,1,1,0,9,995,0,0,4,4,0,999,0,3,6,1,1,0,999998,0,6,9,0,1,1,0
245102,1,1,0,9,995,0,0,4,4,0,999,99,3,5,1,1,1,999998,0,6,9,0,1,1,0
245103,3,2,0,9,995,0,0,8,4,0,999,1,3,6,1,1,0,999998,0,6,2,0,1,1,0
245104,1,2,0,9,995,0,0,3,4,0,999,99,3,3,1,1,0,999998,0,6,9,0,2,2,0
245105,1,2,0,9,995,0,0,24,21,0,999,6,3,3,1,1,0,0,1,1,9,0,1,2,0
245106,3,1,0,9,995,0,0,15,4,0,999,2,3,4,2,1,0,0,1,6,2,0,1,1,0
245107,1,1,0,9,75,0,2,46,4,0,999,2,1,3,1,1,0,900,2,1,2,1,1,1,52
245108,1,2,0,9,995,0,0,16,48,0,999,3,3,4,1,1,0,0,1,6,3,0,2,2,0
245109,1,2,0,9,995,0,0,17,5,0,999,2,3,7,1,1,0,0,1,6,2,0,2,2,0
245110,1,2,0,9,995,0,0,25,19,0,999,6,3,4,1,1,0,0,1,1,3,0,2,2,0
245111,1,1,0,9,11,0,0,35,36,0,999,6,1,3,1,1,0,0,2,1,1,0,2,1,30
245112,1,2,0,9,995,0,0,9,4,0,999,1,3,4,1,1,1,182,0,6,2,0,2,2,16
245113,1,2,0,9,995,0,0,9,4,0,999,1,3,4,1,1,0,999998,0,6,2,0,2,2,0
245114,1,2,23,9,995,0,0,31,18,0,999,10,3,3,1,1,0,1100,1,1,2,3,2,1,10
245115,3,2,0,9,995,0,0,0,4,0,999,0,3,16,1,1,0,999998,0,6,2,0,2,1,0
245116,1,1,0,9,1,0,0,21,200,3,999,2,1,6,2,1,1,30,2,6,2,0,1,1,14
245117,1,2,0,9,124,0,0,19,35,0,999,10,1,1,1,1,0,0,2,2,2,0,2,1,52
245118,3,1,0,9,995,0,0,4,4,0,999,0,3,5,2,1,0,999998,0,6,9,0,1,1,0
245119,3,1,0,9,1,0,0,23,4,0,999,0,1,5,2,1,0,78,2,1,2,0,1,1,26
245120,1,1,0,9,11,0,0,37,35,0,999,2,1,3,1,1,0,676,2,6,1,0,2,2,22
245121,1,1,0,9,116,0,0,42,5,0,999,10,1,4,1,1,0,0,2,1,1,0,1,1,52
245122,1,2,0,9,995,0,0,3,29,0,999,0,3,8,1,1,0,999998,0,6,9,0,1,1,0
245123,1,1,0,9,79,0,1,48,48,0,999,6,1,3,1,1,0,0,2,1,1,1,1,2,52
245124,1,1,0,9,995,0,0,30,20,0,999,6,3,1,1,1,0,0,1,6,3,0,2,2,0
245125,1,2,0,9,995,0,0,2,4,0,999,0,3,4,1,1,0,999998,0,6,9,0,2,1,0
245126,1,1,0,9,11,0,0,34,4,0,25,3,2,2,1,1,0,999998,2,1,2,0,2,1,52
245127,1,1,0,9,995,0,0,16,4,0,999,4,3,5,1,1,0,0,1,6,2,0,1,2,0
245128,1,1,0,9,995,0,0,18,48,0,999,6,3,5,1,1,0,0,1,6,1,0,1,2,0
245129,1,2,0,9,995,0,0,24,4,0,999,2,3,5,1,1,1,0,1,4,1,0,1,1,0
245130,1,2,0,9,995,0,0,6,56,0,999,1,3,4,1,1,0,999998,0,6,3,0,2,2,0
245131,1,2,0,9,995,0,0,7,4,0,999,1,3,6,1,2,1,0,0,6,2,0,2,2,0
245132,1,2,0,9,124,0,0,40,29,0,999,10,1,1,2,1,0,200,2,6,3,1,2,1,12
245133,3,1,0,9,995,0,0,21,4,0,999,0,3,3,2,1,0,0,1,6,2,0,1,1,0
245134,3,1,0,9,1,0,0,22,4,0,104,1,1,5,1,1,0,472,2,6,2,0,1,1,40
245135,1,1,0,9,90,0,0,27,18,0,999,5,1,5,1,1,0,1800,2,1,3,0,2,1,48
245136,3,1,0,9,130,0,0,45,4,0,999,0,1,9,2,1,0,700,2,1,1,0,1,1,52
245137,1,2,0,9,995,0,0,1,4,0,999,0,3,5,1,1,0,999998,0,6,9,0,2,1,0
245138,1,2,0,9,995,0,0,10,4,0,999,1,3,8,1,1,1,999998,0,6,1,0,1,1,0
245139,1,1,0,9,11,0,0,28,29,0,999,6,1,4,1,1,0,0,2,1,2,0,2,1,0
245140,1,1,0,9,101,0,0,30,40,0,999,7,1,2,1,1,0,0,2,1,2,0,2,2,52
245141,1,2,0,9,995,0,0,24,48,0,999,2,3,5,1,1,0,0,1,1,3,0,2,1,0
245142,1,2,0,9,118,0,0,26,8,0,999,6,1,2,1,1,0,1800,2,1,3,0,2,2,48
245143,1,2,0,9,124,0,0,63,48,0,999,6,3,2,2,1,0,1800,1,1,1,0,1,1,51
245144,1,1,0,9,125,0,0,38,48,0,999,4,1,1,1,1,0,150,2,6,2,0,2,2,26
245145,1,2,0,9,995,0,0,80,4,0,999,0,3,7,1,1,1,0,1,5,1,0,1,2,0
245146,1,1,0,9,995,0,0,12,40,0,999,2,3,9,1,1,0,999998,0,6,1,0,2,1,0
245147,1,2,0,9,39,0,0,21,40,0,15,6,2,3,1,1,0,700,2,1,2,0,2,1,40
245148,1,2,0,9,110,0,0,22,40,0,999,2,1,1,1,1,0,1560,2,6,3,0,2,1,52
245149,1,1,0,9,109,0,0,18,35,0,999,3,3,8,1,1,0,832,1,6,1,0,1,1,52
245150,1,1,0,9,995,0,0,2,4,0,999,0,3,8,1,1,0,999998,0,6,9,0,1,1,0
245151,1,1,0,9,995,0,0,81,29,0,999,1,3,6,1,1,0,0,1,5,2,0,2,2,0
245152,1,1,0,9,995,0,0,30,22,0,10,9,2,1,1,2,0,1800,2,2,2,0,1,1,52
245153,1,2,0,9,995,0,0,32,5,0,999,3,3,4,1,1,0,0,1,1,2,0,1,1,0
245154,1,1,0,9,995,0,0,12,5,0,999,2,3,8,2,1,0,999998,0,6,9,0,2,1,0
245155,1,2,0,9,995,0,0,74,4,0,999,0,3,1,1,1,0,0,1,5,1,0,1,1,0
245156,1,2,0,9,118,0,0,25,48,0,999,2,1,4,1,1,0,0,2,1,3,0,2,2,0
245157,1,1,0,9,995,0,0,9,4,0,999,1,3,6,1,1,0,0,0,6,2,0,1,2,0
245158,1,1,0,9,1,0,0,48,4,0,999,2,1,5,2,1,0,250,2,6,2,0,1,1,20
245159,1,2,0,9,995,0,0,42,40,0,999,2,3,2,1,1,0,0,1,1,2,0,2,1,0
245160,1,1,0,9,5,0,0,42,200,3,999,0,1,1,1,6,1,780,2,4,2,0,0,1,28
245161,1,1,0,9,1,0,0,29,6,0,999,2,1,2,2,1,0,440,2,6,9,0,2,1,40
245162,1,1,0,9,11,0,0,35,35,0,999,2,1,4,1,1,0,300,2,6,2,0,2,2,52
245163,1,2,0,9,995,0,0,70,48,0,999,2,3,7,1,1,0,0,1,5,2,0,2,2,0
245164,1,2,0,9,995,0,0,8,48,0,999,1,3,10,2,1,1,999998,0,6,3,4,2,1,0
245165,1,1,0,9,995,0,0,1,4,0,999,0,3,3,1,1,0,999998,0,6,9,0,2,2,0
245166,3,2,0,9,72,0,0,48,4,0,999,0,1,8,2,1,0,600,2,1,1,0,1,1,52
245167,1,2,0,9,995,0,0,26,40,0,999,2,3,6,1,1,0,0,1,1,9,0,2,1,0
245168,1,1,0,9,5,0,0,33,4,0,999,2,1,4,1,1,1,1890,2,1,2,0,1,1,52
245169,1,1,0,9,995,0,0,2,4,0,999,0,3,4,1,1,0,999998,0,6,9,0,2,1,0
245170,1,2,0,9,995,0,0,42,21,0,999,2,3,3,2,1,0,0,1,1,2,0,2,1,0
245171,1,1,0,9,995,0,0,85,39,0,999,2,3,4,1,1,0,0,1,5,2,0,2,1,0
245172,1,1,0,9,995,0,0,9,4,0,999,0,3,22,1,1,1,999998,0,6,2,0,2,1,0
245173,1,1,0,9,1,0,0,24,31,0,999,6,1,4,2,1,1,910,2,1,9,0,2,1,32
245174,1,1,0,9,1,0,0,25,27,0,999,6,1,4,2,1,0,2100,2,1,3,0,2,1,52
245175,1,1,0,9,995,0,0,21,6,0,61,11,1,4,1,1,0,2500,2,6,3,0,1,1,36
245176,3,1,0,9,995,0,0,4,4,0,999,0,3,4,2,1,0,999998,0,6,2,0,1,1,0
245177,1,1,0,9,995,0,0,16,4,0,999,5,3,4,1,1,0,0,1,6,2,0,2,1,0
245178,1,1,0,9,995,0,0,4,4,0,999,0,3,6,1,1,1,999998,0,6,9,0,2,1,0
245179,1,2,0,9,995,0,0,3,4,0,999,0,3,9,1,1,1,999998,0,6,9,0,2,1,0
245180,3,1,0,9,995,0,0,8,4,0,999,1,3,8,2,1,0,999998,0,6,1,0,1,1,0
245181,1,1,0,9,90,0,0,49,48,0,999,2,1,7,1,1,0,0,2,1,2,0,1,1,52
245182,1,1,0,9,75,0,0,23,51,0,999,6,1,3,1,1,0,520,2,1,2,0,2,2,36
245183,1,2,0,9,995,0,0,49,48,0,999,2,3,5,1,1,0,0,1,1,2,0,1,1,0
245184,1,1,0,9,1,0,0,36,4,0,999,2,1,6,2,1,0,0,2,1,2,0,2,1,52
245185,1,1,0,9,102,0,0,27,4,0,999,4,3,2,1,1,1,440,1,1,2,0,2,2,26
245186,1,1,0,9,995,0,0,0,16,0,999,0,3,7,2,1,0,999998,0,6,9,0,2,1,0
245187,1,2,0,9,995,0,0,4,4,0,999,0,3,4,1,1,1,999998,0,6,9,0,2,1,0
245188,1,2,0,9,995,0,0,63,39,0,999,2,3,3,1,1,0,0,1,1,2,0,2,1,0
245189,1,2,0,9,995,0,0,71,17,0,999,1,3,4,1,1,0,0,1,1,1,0,2,2,0
245190,1,2,0,4,995,0,0,5,4,0,999,0,3,4,2,1,0,999998,0,6,9,0,1,1,0
